"province","additional_info_id","additional_info_short","additional_info_full"
"Ontario",447,"ON447","Bradford W-G 30-12-2020 case removed and replaced on 05-01-2021"
"Ontario",448,"ON448","05-01-2021: Case removed from Barrie and replaced with a new case announced today. Date updated accordingly"
"Ontario",449,"ON449","Bradford W-G 31-12-2020 case removed and replaced on 05-01-2021"
"Ontario",450,"ON450","06-01-2021: Previous case removed"
"Ontario",451,"ON451","06-01-2021: Previous details updated"
"Ontario",452,"ON452","Updated report date from 02-01-2021 to 03-01-2021"
"Ontario",453,"ON453","04-01-2021: Charged reporting date from 03-01-2021 to 04-01-2021"
"Ontario",454,"ON454","07-01-2021: Previous case removed"
"Ontario",455,"ON455","Case in New Tecumseth from 04-01-2020 removed and replaced with Severn case on 05-01-2020"
"Ontario",456,"ON456","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2021"
"Ontario",457,"ON457","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2022"
"Ontario",458,"ON458","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2023"
"Ontario",459,"ON459","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2024"
"Ontario",460,"ON460","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2025"
"Ontario",461,"ON461","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2026"
"Ontario",462,"ON462","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2027"
"Ontario",463,"ON463","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2028"
"Ontario",464,"ON464","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2029"
"Ontario",465,"ON465","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2030"
"Ontario",466,"ON466","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2031"
"Ontario",467,"ON467","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2032"
"Ontario",468,"ON468","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2033"
"Ontario",469,"ON469","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2034"
"Ontario",470,"ON470","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2035"
"Ontario",471,"ON471","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2036"
"Ontario",472,"ON472","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2037"
"Ontario",473,"ON473","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2038"
"Ontario",474,"ON474","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2039"
"Ontario",475,"ON475","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2040"
"Ontario",476,"ON476","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2041"
"Ontario",477,"ON477","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2042"
"Ontario",478,"ON478","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2043"
"Ontario",479,"ON479","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2044"
"Ontario",480,"ON480","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2045"
"Ontario",481,"ON481","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2046"
"Ontario",482,"ON482","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2047"
"Ontario",483,"ON483","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2048"
"Ontario",484,"ON484","06-01-2021: Replaced duplicate case from 05-01-2021 with new case from 06-01-2049"
"Ontario",485,"ON485","07-01-2021: Previous Collingwood case reassigned to Clearview"
"Ontario",486,"ON486","08-01-2021: Previous case removed"
"Ontario",487,"ON487","https://app.powerbi.com/view?r=eyJrIjoiMzE5MzJlOTItOWE2ZS00MDNlLTlkNDEtMTcyYTg5OGFhMTFiIiwidCI6ImRjNTYxMjk1LTdjYTktNDFhOS04M2JmLTUwODM0ZDZhOWQwZiJ10"
"Ontario",488,"ON488","07-01-2021: Previous case replaced"
"Ontario",489,"ON489","On 2021-01-13 removed a previous case (male 18-34 year old) to 2021-01-07"
"Ontario",490,"ON490","Congregate setting outbreak"
"Ontario",491,"ON491","11-01-2021: Female 45-64 case from 08-01-2021 removed and replaced with Male 18-34"
"Ontario",492,"ON492","11-01-2021: Male 45-64 case from 08-01-2021 removed and replaced with Male 18-34"
"Ontario",493,"ON493","10-01-2021: Date changed to 10-01-2021 to realign cases"
"Ontario",494,"ON494","Health care worker"
"Ontario",495,"ON495","Timmins"
"Ontario",496,"ON496","12-01-2021: Case from Brant removed and replaced with new case announced today. Date updated accordingly"
"Ontario",497,"ON497","12-01-2021: 3 cases removed from Middlesex-London and replaced with new cases announced today. Date updated accordinglY"
"Ontario",498,"ON498","Insitutional Outbreak"
"Ontario",499,"ON499","12-01-2021: Case removed and replaced with new case announced today. Date updated accordingly"
"Ontario",500,"ON500","Workplace Outbreak-OOJ"
"Ontario",501,"ON501","21-01-2020: Changed date from 14-01-2020 to 21-01-2020"
"Ontario",502,"ON502","Close contact of a case"
"Ontario",503,"ON503","Area of Kapuskasing, Opasatika, Val Rita-Harty, Moonbeam, Fauquier-Strickland"
"Ontario",504,"ON504","14-01-2021: Case removed and replace with one from today. Date updated accordingly"
"Ontario",505,"ON505","14-01-2021: Case removed and replace with one from today. Date and exposure status updated accordingly"
"Ontario",506,"ON506","14-01-2021: Case removed and replaced with one from today. Date updated accordingly"
"Ontario",507,"ON507","14-01-2021: Case removed and replaced with case from today. Date updated accordingly"
"Ontario",508,"ON508","14-01-2021: Removed case and replaced with one from today. Date and exposure status updated accordingly"
"Ontario",509,"ON509","15-01-2021: One previous case replaced with a case from this date."
"Ontario",510,"ON510","Reassigned to case reported on 19-01-2021"
"Ontario",511,"ON511","18-01-2021: Case removed and replaced with new case announced today. Date updated accordingly"
"Ontario",512,"ON512","16-01-2021: 2 cases removed from Grey Bruce and replaced with new cases announced today. Date updated accordingly"
"Ontario",513,"ON513","17-01-2021: changed date to Jan 17 to realign HU case counts"
"Ontario",514,"ON514","17-01-2021: changed date to Jan 17 to realign total case count"
"Ontario",515,"ON515","Reassigned to case from 19-01-2021"
"Ontario",516,"ON516","On 19-01-2021, a case reported on 18-01-2021 was removed so this case was replaced by a case from 19-01-2021"
"Ontario",517,"ON517","Reassigned to case on 19-01-2020"
"Ontario",518,"ON518","Reassigned to case on 19-01-2021"
"Ontario",519,"ON519","Outbreak-Related, reassigned"
"Ontario",520,"ON520","19-01-2021: Case removed from Simcoe Muskoka and replaced with new case announced today. Date updated accordingly"
"Ontario",521,"ON521","20-01-2021: Case from Thunder bay removed and replace with Chatham-Kent case from today"
"Ontario",522,"ON522","Outbreak-Related, reassigned to case from 20-01"
"Ontario",523,"ON523","Outbreak-Related, reassigned to case from 20-02"
"Ontario",524,"ON524","22-01-2021: Date updated to today. Previous case removed."
"Ontario",525,"ON525","22-01-2021: Case removed from Hastings Prince Edward and replaced with a Hurton Perth announced today. Date updated accordingly (from 21-01-2021 to 22-01-2021)"
"Ontario",526,"ON526","22-01-2021: Previous case removed and replaced with a case announced today. Date updated accordingly. Outbreak-Related"
"Ontario",527,"ON527","23-01-2021: changed date to 23-01-2021 to realign case counts on website"
"Ontario",528,"ON528","23-01-2021: date changed to 23-01-2021 to realign with case count reported on website"
"Ontario",534,"ON534","25-01-2021: 2 cases removed from Simcoe Muskoka. Replaced with new cases announced today and date updated accordingly [Outbreak-Related]"
"Ontario",535,"ON535","25-01-2021: 1 previous case from KFLAPH removed. Cases redistributed accordingly"
"Ontario",537,"ON537","26-01-2021: 50 previous cases from Grey Bruce removed due to GB removing cases from outside the health region. Cases redistributed accordingly"
"Ontario",538,"ON538","26-01-2021: 2 cases removed from Simcoe Muskoka. Replaced with new cases announced today and date updated accordingly"
"Ontario",542,"ON542","27-01-2021: Previous cases removed from Northwestern. Cases redistributed accordingly"
"Ontario",543,"ON543","27-01-2021: Replaced previously removed case with case from today. Date and transmission route infomation updated accordingly"
"Ontario",544,"ON544","27-01-2021: Replaced removed case with case from today. Updated sex, date and transmission route accordingly"
"Ontario",545,"ON545","27-01-2021: Replaced removed case with case from today. Updated date accordingly"
"Ontario",546,"ON546","27-01-2021: Replaced previously removed case with case from today. Date and transmission route updated accordingly"
"Ontario",547,"ON547","27-01-2021: Replaced previously removed case with case from today. Updated date accordingly"
"Ontario",548,"ON548","Outbreak-Related. 28-01-2021: date changed to a case reported to PHU on the 22nd."
"Ontario",549,"ON549","28-01-2021: 2 previous cases from Simcoe Muskoka removed. Replaced with new case announced today and date updated accordingly"
"Ontario",550,"ON550","28-01-2021: 2 previous cases from Simcoe Muskoka removed. Replaced with new case announced today and date updated accordingly [Outbreak-related]"
"Ontario",553,"ON553","29-01-2021: 1 previous case removed from KFLAPH. Cases redistributed accordingly"
"Ontario",554,"ON554","29-01-2020: Previous case removed, updated to this date."
"Ontario",555,"ON555","30-01-2021: 1 previous case removed from KFLAPH. Cases redistributed accordingly"
"Ontario",556,"ON556","30-01-2021: Date changed to 30-01-2021 to realign cases"
"Ontario",557,"ON557","30-01-2021: Date changed to 30-01-2021 to realign with website"
"Ontario",558,"ON558","30-01-2021: Date changed to 30-01-2021 to realign"
"Ontario",567,"ON567","01-02-2021: 5 cases removed and replaced with new cases announced today. Date updateded accordingly [Outbreak-related]"
"Ontario",568,"ON568","01-02-2021: 5 cases removed and replaced with new cases announced today. Date updateded accordingly"
"Ontario",569,"ON569","01-02-2021: 5 cases removed and replaced with new cases announced today. Date updateded accordingly [Outbreak-related"
"Ontario",570,"ON570","01-02-2021: Date changed to 01-02-2021 because two cases were removed from Brant total"
"Ontario",571,"ON571","01-02-2021: Date and PHU changed because two cases were removed from Brant total"
"Ontario",572,"ON572","01-02-2021: 1 case removed and replaced with a new case announced today. Date updated accordingly"
"Ontario",573,"ON573","01-02-2021: 5 cases removed from Grey Bruce. Replaced with new cases announced in York today. Date updated accordingly"
"Ontario",574,"ON574","02-01-2021: Previous case removed, updated to this date"
"Ontario",575,"ON575","02-02-2021: previous case replaced"
"Ontario",577,"ON577","03-02-2021: replaced with case from today. Updated date and case information accordingly"
"Ontario",578,"ON578","03-02-2021: replaced with case from today. Updated date  accordingly"
"Ontario",580,"ON580","05-02-2012: Previous case removed, replaced with a case from this date with same demographics"
"Ontario",581,"ON581","05-02-2021: Previous case removed, date updated"
"Ontario",582,"ON582","05-02-2021: Previous case removed, date updated. Outbreak related"
"Ontario",585,"ON585","06-02-2021: Date changed to Feb 6 to align with website"
"Ontario",590,"ON590","08-02-2021: Case from 05-02-2021 with same demographics replaced with case from today."
"Ontario",591,"ON591","08-02-2021: Case from 05-02-2021 with same demographics replaced with case from today. Outbreak-Related"
"Ontario",592,"ON592","08-02-2021: Previously reported case deemed a false positive, replaced with case from today"
"Ontario",593,"ON593","09-02-2021: Case removed (reassigned to other health unit) and replaced with case with same demographics from todays date"
"Ontario",597,"ON597","10-02-2021: case removed and replaced with todays date"
"Ontario",598,"ON598","Outbreak Associated"
"Ontario",604,"ON604","11-02-2021: 1 case removed from Leeds Grenville and Lanark and replaced with a new case accounced in York today. Date updated accordingly"
"Ontario",605,"ON605","11-02-2021: Replace with case from today. Updated date and exposure information accordingly"
"Ontario",662,"ON662","Reassigned to case from 14-02-2021"
"Ontario",669,"ON669","16-02-2021: previous case replaced"
"Ontario",671,"ON671","17-02-2021: 2 previous cases removed and replaced with new cases announced today. Date updated accordingly"
"Ontario",672,"ON672","17-02-2021: 92 previous cases removed due to data cleaning. Cases replaced with new cases announced today and date updated accordingly"
